timestamp,vehicle_id,sensor_type,value,unit
2025-10-01 10:47:04,VEH003,oxygen_sensor,0.85,Volts
2025-10-01 10:47:05,VEH002,engine_rpm,3238.86,RPM
2025-10-01 10:47:06,VEH003,coolant_temp,87.45,Celsius
2025-10-01 10:47:07,VEH001,oxygen_sensor,0.65,Volts
2025-10-01 10:47:08,VEH001,coolant_temp,67.95,Celsius
2025-10-01 10:47:09,VEH002,coolant_temp,84.17,Celsius
2025-10-01 10:47:10,VEH001,coolant_temp,93.23,Celsius
2025-10-01 10:47:11,VEH004,engine_rpm,2972.82,RPM
2025-10-01 10:47:12,VEH001,throttle_position,37.57,%
2025-10-01 10:47:13,VEH002,oxygen_sensor,0.59,Volts
2025-10-01 10:47:14,VEH003,oxygen_sensor,0.3,Volts
2025-10-01 10:47:15,VEH001,engine_rpm,2252.39,RPM
2025-10-01 10:47:16,VEH004,engine_rpm,2347.83,RPM
2025-10-01 10:47:17,VEH001,oxygen_sensor,0.64,Volts
2025-10-01 10:47:18,VEH004,engine_rpm,2809.28,RPM
2025-10-01 10:47:19,VEH002,engine_rpm,3492.84,RPM
2025-10-01 10:47:20,VEH004,coolant_temp,86.24,Celsius
2025-10-01 10:47:21,VEH004,engine_rpm,2391.63,RPM
2025-10-01 10:47:22,VEH003,engine_rpm,2370.39,RPM
2025-10-01 10:47:23,VEH001,throttle_position,31.87,%
2025-10-01 10:47:24,VEH002,coolant_temp,76.72,Celsius
2025-10-01 10:47:25,VEH002,oxygen_sensor,0.72,Volts
2025-10-01 10:47:26,VEH004,coolant_temp,89.51,Celsius
2025-10-01 10:47:27,VEH003,throttle_position,33.15,%
2025-10-01 10:47:28,VEH004,coolant_temp,89.58,Celsius
2025-10-01 10:47:29,VEH001,oxygen_sensor,0.79,Volts
2025-10-01 10:47:30,VEH002,throttle_position,3.42,%
2025-10-01 10:47:31,VEH004,oxygen_sensor,0.83,Volts
2025-10-01 10:47:32,VEH002,engine_rpm,2164.49,RPM
2025-10-01 10:47:33,VEH002,engine_rpm,1952.08,RPM
2025-10-01 10:47:34,VEH004,throttle_position,13.43,%
2025-10-01 10:47:35,VEH003,engine_rpm,2716.77,RPM
2025-10-01 10:47:36,VEH002,throttle_position,26.66,%
2025-10-01 10:47:37,VEH003,engine_rpm,1659.02,RPM
2025-10-01 10:47:38,VEH002,coolant_temp,89.78,Celsius
2025-10-01 10:47:39,VEH002,oxygen_sensor,0.41,Volts
2025-10-01 10:47:40,VEH002,oxygen_sensor,0.73,Volts
2025-10-01 10:47:41,VEH002,engine_rpm,2619.25,RPM
2025-10-01 10:47:42,VEH002,engine_rpm,2942.79,RPM
2025-10-01 10:47:43,VEH004,coolant_temp,102.82,Celsius
2025-10-01 10:47:44,VEH003,engine_rpm,1817.66,RPM
2025-10-01 10:47:45,VEH003,oxygen_sensor,0.69,Volts
2025-10-01 10:47:46,VEH001,coolant_temp,82.24,Celsius
2025-10-01 10:47:47,VEH004,oxygen_sensor,0.79,Volts
2025-10-01 10:47:48,VEH004,oxygen_sensor,0.74,Volts
2025-10-01 10:47:49,VEH003,coolant_temp,81.47,Celsius
2025-10-01 10:47:50,VEH004,coolant_temp,80.59,Celsius
2025-10-01 10:47:51,VEH003,throttle_position,13.25,%
2025-10-01 10:47:52,VEH002,oxygen_sensor,0.9,Volts
2025-10-01 10:47:53,VEH003,throttle_position,36.89,%
2025-10-01 10:47:54,VEH001,oxygen_sensor,0.88,Volts
2025-10-01 10:47:55,VEH001,oxygen_sensor,0.64,Volts
2025-10-01 10:47:56,VEH003,engine_rpm,2171.58,RPM
2025-10-01 10:47:57,VEH004,oxygen_sensor,0.48,Volts
2025-10-01 10:47:58,VEH003,oxygen_sensor,0.77,Volts
2025-10-01 10:47:59,VEH001,coolant_temp,74.6,Celsius
2025-10-01 10:48:00,VEH001,engine_rpm,3424.33,RPM
2025-10-01 10:48:01,VEH001,coolant_temp,71.92,Celsius
2025-10-01 10:48:02,VEH001,coolant_temp,87.74,Celsius
2025-10-01 10:48:03,VEH002,engine_rpm,3283.43,RPM
2025-10-01 10:48:04,VEH003,throttle_position,38.99,%
2025-10-01 10:48:05,VEH002,engine_rpm,2587.84,RPM
2025-10-01 10:48:06,VEH003,throttle_position,15.47,%
2025-10-01 10:48:07,VEH001,coolant_temp,71.18,Celsius
2025-10-01 10:48:08,VEH002,coolant_temp,92.7,Celsius
2025-10-01 10:48:09,VEH003,coolant_temp,100.06,Celsius
2025-10-01 10:48:10,VEH002,coolant_temp,80.61,Celsius
2025-10-01 10:48:11,VEH002,engine_rpm,1930.47,RPM
2025-10-01 10:48:12,VEH002,coolant_temp,60.42,Celsius
2025-10-01 10:48:13,VEH003,engine_rpm,2009.62,RPM
2025-10-01 10:48:14,VEH001,coolant_temp,83.86,Celsius
2025-10-01 10:48:15,VEH003,throttle_position,53.99,%
2025-10-01 10:48:16,VEH003,engine_rpm,2836.57,RPM
2025-10-01 10:48:17,VEH001,coolant_temp,88.05,Celsius
2025-10-01 10:48:18,VEH003,throttle_position,24.0,%
2025-10-01 10:48:19,VEH003,engine_rpm,2208.42,RPM
2025-10-01 10:48:20,VEH002,oxygen_sensor,0.98,Volts
2025-10-01 10:48:21,VEH003,coolant_temp,87.01,Celsius
2025-10-01 10:48:22,VEH002,coolant_temp,63.97,Celsius
2025-10-01 10:48:23,VEH002,coolant_temp,78.26,Celsius
2025-10-01 10:48:24,VEH003,coolant_temp,76.42,Celsius
2025-10-01 10:48:25,VEH004,coolant_temp,79.54,Celsius
2025-10-01 10:48:26,VEH004,coolant_temp,90.63,Celsius
2025-10-01 10:48:27,VEH001,engine_rpm,2446.28,RPM
2025-10-01 10:48:28,VEH003,coolant_temp,84.23,Celsius
2025-10-01 10:48:29,VEH001,coolant_temp,98.13,Celsius
2025-10-01 10:48:30,VEH003,throttle_position,19.55,%
2025-10-01 10:48:31,VEH001,coolant_temp,103.64,Celsius
2025-10-01 10:48:32,VEH001,oxygen_sensor,0.57,Volts
2025-10-01 10:48:33,VEH003,oxygen_sensor,0.72,Volts
2025-10-01 10:48:34,VEH003,coolant_temp,82.19,Celsius
2025-10-01 10:48:35,VEH001,engine_rpm,2561.71,RPM
2025-10-01 10:48:36,VEH002,coolant_temp,89.45,Celsius
2025-10-01 10:48:37,VEH004,oxygen_sensor,0.79,Volts
2025-10-01 10:48:38,VEH002,engine_rpm,2123.44,RPM
2025-10-01 10:48:39,VEH004,oxygen_sensor,0.48,Volts
2025-10-01 10:48:40,VEH003,throttle_position,67.55,%
2025-10-01 10:48:41,VEH003,coolant_temp,80.16,Celsius
2025-10-01 10:48:42,VEH001,engine_rpm,2849.61,RPM
2025-10-01 10:48:43,VEH004,coolant_temp,68.92,Celsius
2025-10-01 10:48:44,VEH003,engine_rpm,2360.19,RPM
2025-10-01 10:48:45,VEH002,oxygen_sensor,0.67,Volts
2025-10-01 10:48:46,VEH003,engine_rpm,2736.41,RPM
2025-10-01 10:48:47,VEH002,coolant_temp,60.0,Celsius
2025-10-01 10:48:48,VEH004,oxygen_sensor,0.73,Volts
2025-10-01 10:48:49,VEH001,coolant_temp,73.5,Celsius
2025-10-01 10:48:50,VEH001,oxygen_sensor,0.76,Volts
2025-10-01 10:48:51,VEH003,coolant_temp,74.64,Celsius
2025-10-01 10:48:52,VEH004,coolant_temp,76.45,Celsius
2025-10-01 10:48:53,VEH004,throttle_position,25.9,%
2025-10-01 10:48:54,VEH004,throttle_position,14.22,%
2025-10-01 10:48:55,VEH002,oxygen_sensor,0.6,Volts
2025-10-01 10:48:56,VEH003,oxygen_sensor,0.46,Volts
2025-10-01 10:48:57,VEH001,coolant_temp,66.67,Celsius
2025-10-01 10:48:58,VEH001,oxygen_sensor,0.9,Volts
2025-10-01 10:48:59,VEH001,oxygen_sensor,0.44,Volts
2025-10-01 10:49:00,VEH002,engine_rpm,2410.66,RPM
2025-10-01 10:49:01,VEH001,coolant_temp,92.53,Celsius
2025-10-01 10:49:02,VEH003,throttle_position,20.78,%
2025-10-01 10:49:03,VEH002,throttle_position,17.62,%
2025-10-01 10:49:04,VEH001,coolant_temp,87.26,Celsius
2025-10-01 10:49:05,VEH002,engine_rpm,3058.97,RPM
2025-10-01 10:49:06,VEH001,throttle_position,12.46,%
2025-10-01 10:49:07,VEH002,throttle_position,27.75,%
2025-10-01 10:49:08,VEH003,engine_rpm,1633.75,RPM
2025-10-01 10:49:09,VEH003,engine_rpm,2303.4,RPM
2025-10-01 10:49:10,VEH003,coolant_temp,85.34,Celsius
2025-10-01 10:49:11,VEH002,engine_rpm,2072.69,RPM
2025-10-01 10:49:12,VEH001,throttle_position,23.15,%
2025-10-01 10:49:13,VEH002,engine_rpm,1795.89,RPM
2025-10-01 10:49:14,VEH004,oxygen_sensor,0.72,Volts
2025-10-01 10:49:15,VEH004,coolant_temp,95.56,Celsius
2025-10-01 10:49:16,VEH003,oxygen_sensor,0.48,Volts
2025-10-01 10:49:17,VEH002,throttle_position,20.66,%
2025-10-01 10:49:18,VEH003,coolant_temp,90.03,Celsius
2025-10-01 10:49:19,VEH002,engine_rpm,3106.05,RPM
2025-10-01 10:49:20,VEH002,throttle_position,7.6,%
2025-10-01 10:49:21,VEH003,engine_rpm,2415.61,RPM
2025-10-01 10:49:22,VEH002,engine_rpm,2641.57,RPM
2025-10-01 10:49:23,VEH003,oxygen_sensor,0.68,Volts
2025-10-01 10:49:24,VEH004,engine_rpm,1261.6,RPM
2025-10-01 10:49:25,VEH004,oxygen_sensor,0.8,Volts
2025-10-01 10:49:26,VEH004,coolant_temp,100.19,Celsius
2025-10-01 10:49:27,VEH002,coolant_temp,86.17,Celsius
2025-10-01 10:49:28,VEH002,oxygen_sensor,0.49,Volts
2025-10-01 10:49:29,VEH003,engine_rpm,2243.44,RPM
2025-10-01 10:49:30,VEH003,engine_rpm,3384.96,RPM
2025-10-01 10:49:31,VEH002,throttle_position,43.65,%
2025-10-01 10:49:32,VEH004,throttle_position,39.6,%
2025-10-01 10:49:33,VEH004,throttle_position,35.35,%
2025-10-01 10:49:34,VEH001,throttle_position,20.08,%
2025-10-01 10:49:35,VEH003,coolant_temp,82.99,Celsius
2025-10-01 10:49:36,VEH002,throttle_position,28.83,%
2025-10-01 10:49:37,VEH004,oxygen_sensor,0.81,Volts
2025-10-01 10:49:38,VEH002,oxygen_sensor,1.0,Volts
2025-10-01 10:49:39,VEH002,engine_rpm,3059.17,RPM
2025-10-01 10:49:40,VEH003,oxygen_sensor,0.42,Volts
2025-10-01 10:49:41,VEH004,coolant_temp,87.24,Celsius
2025-10-01 10:49:42,VEH002,throttle_position,41.05,%
2025-10-01 10:49:43,VEH003,coolant_temp,91.19,Celsius
2025-10-01 10:49:44,VEH003,throttle_position,20.56,%
2025-10-01 10:49:45,VEH001,oxygen_sensor,1.2,Volts
2025-10-01 10:49:46,VEH002,coolant_temp,72.23,Celsius
2025-10-01 10:49:47,VEH002,coolant_temp,74.17,Celsius
2025-10-01 10:49:48,VEH003,engine_rpm,2616.8,RPM
2025-10-01 10:49:49,VEH001,coolant_temp,106.17,Celsius
2025-10-01 10:49:50,VEH003,oxygen_sensor,0.53,Volts
2025-10-01 10:49:51,VEH002,throttle_position,26.01,%
2025-10-01 10:49:52,VEH004,coolant_temp,95.77,Celsius
2025-10-01 10:49:53,VEH004,coolant_temp,84.82,Celsius
2025-10-01 10:49:54,VEH003,coolant_temp,81.65,Celsius
2025-10-01 10:49:55,VEH001,engine_rpm,2782.82,RPM
2025-10-01 10:49:56,VEH002,coolant_temp,87.73,Celsius
2025-10-01 10:49:57,VEH002,throttle_position,45.46,%
2025-10-01 10:49:58,VEH001,throttle_position,49.37,%
2025-10-01 10:49:59,VEH002,engine_rpm,2653.5,RPM
2025-10-01 10:50:00,VEH001,oxygen_sensor,0.76,Volts
2025-10-01 10:50:01,VEH004,coolant_temp,87.14,Celsius
2025-10-01 10:50:02,VEH004,engine_rpm,2744.57,RPM
2025-10-01 10:50:03,VEH002,oxygen_sensor,0.71,Volts
2025-10-01 10:50:04,VEH004,engine_rpm,2499.7,RPM
2025-10-01 10:50:05,VEH003,throttle_position,47.95,%
2025-10-01 10:50:06,VEH001,throttle_position,52.74,%
2025-10-01 10:50:07,VEH004,coolant_temp,69.92,Celsius
2025-10-01 10:50:08,VEH002,engine_rpm,2505.01,RPM
2025-10-01 10:50:09,VEH004,throttle_position,19.67,%
2025-10-01 10:50:10,VEH001,engine_rpm,2344.51,RPM
2025-10-01 10:50:11,VEH002,engine_rpm,2701.26,RPM
2025-10-01 10:50:12,VEH001,engine_rpm,2834.72,RPM
2025-10-01 10:50:13,VEH002,coolant_temp,83.88,Celsius
2025-10-01 10:50:14,VEH003,coolant_temp,65.87,Celsius
2025-10-01 10:50:15,VEH002,coolant_temp,75.35,Celsius
2025-10-01 10:50:16,VEH002,throttle_position,43.45,%
2025-10-01 10:50:17,VEH004,engine_rpm,1129.79,RPM
2025-10-01 10:50:18,VEH001,coolant_temp,96.87,Celsius
2025-10-01 10:50:19,VEH004,engine_rpm,2760.61,RPM
2025-10-01 10:50:20,VEH001,oxygen_sensor,0.96,Volts
2025-10-01 10:50:21,VEH001,coolant_temp,83.01,Celsius
2025-10-01 10:50:22,VEH004,oxygen_sensor,0.29,Volts
2025-10-01 10:50:23,VEH001,throttle_position,36.46,%
2025-10-01 10:50:24,VEH004,throttle_position,49.12,%
2025-10-01 10:50:25,VEH004,engine_rpm,2962.36,RPM
2025-10-01 10:50:26,VEH004,engine_rpm,2168.65,RPM
2025-10-01 10:50:27,VEH004,oxygen_sensor,0.72,Volts
2025-10-01 10:50:28,VEH002,oxygen_sensor,0.59,Volts
2025-10-01 10:50:29,VEH003,coolant_temp,76.81,Celsius
2025-10-01 10:50:30,VEH003,engine_rpm,2977.69,RPM
2025-10-01 10:50:31,VEH001,throttle_position,12.04,%
2025-10-01 10:50:32,VEH002,oxygen_sensor,0.52,Volts
2025-10-01 10:50:33,VEH002,coolant_temp,73.96,Celsius
2025-10-01 10:50:34,VEH003,oxygen_sensor,0.4,Volts
2025-10-01 10:50:35,VEH001,oxygen_sensor,0.73,Volts
2025-10-01 10:50:36,VEH004,coolant_temp,96.62,Celsius
2025-10-01 10:50:37,VEH002,engine_rpm,2407.56,RPM
2025-10-01 10:50:38,VEH002,coolant_temp,69.94,Celsius
2025-10-01 10:50:39,VEH004,engine_rpm,2919.97,RPM
2025-10-01 10:50:40,VEH001,throttle_position,55.29,%
2025-10-01 10:50:41,VEH003,engine_rpm,2176.88,RPM
2025-10-01 10:50:42,VEH004,throttle_position,22.82,%
2025-10-01 10:50:43,VEH002,coolant_temp,90.16,Celsius
2025-10-01 10:50:44,VEH001,oxygen_sensor,1.02,Volts
2025-10-01 10:50:45,VEH003,throttle_position,22.2,%
2025-10-01 10:50:46,VEH003,engine_rpm,1833.78,RPM
2025-10-01 10:50:47,VEH002,oxygen_sensor,0.83,Volts
2025-10-01 10:50:48,VEH002,oxygen_sensor,0.86,Volts
2025-10-01 10:50:49,VEH004,oxygen_sensor,0.7,Volts
2025-10-01 10:50:50,VEH003,oxygen_sensor,0.59,Volts
2025-10-01 10:50:51,VEH004,engine_rpm,2997.19,RPM
2025-10-01 10:50:52,VEH004,coolant_temp,90.28,Celsius
2025-10-01 10:50:53,VEH003,throttle_position,18.47,%
2025-10-01 10:50:54,VEH002,engine_rpm,2524.55,RPM
2025-10-01 10:50:55,VEH003,oxygen_sensor,0.43,Volts
2025-10-01 10:50:56,VEH001,oxygen_sensor,0.84,Volts
2025-10-01 10:50:57,VEH003,throttle_position,26.07,%
2025-10-01 10:50:58,VEH001,oxygen_sensor,0.61,Volts
2025-10-01 10:50:59,VEH001,engine_rpm,2483.56,RPM
2025-10-01 10:51:00,VEH004,coolant_temp,85.4,Celsius
2025-10-01 10:51:01,VEH002,throttle_position,43.42,%
2025-10-01 10:51:02,VEH002,engine_rpm,2795.55,RPM
2025-10-01 10:51:03,VEH002,throttle_position,27.65,%
2025-10-01 10:51:04,VEH002,oxygen_sensor,0.85,Volts
2025-10-01 10:51:05,VEH003,throttle_position,36.01,%
2025-10-01 10:51:06,VEH003,engine_rpm,2286.7,RPM
2025-10-01 10:51:07,VEH004,coolant_temp,83.75,Celsius
2025-10-01 10:51:08,VEH002,throttle_position,27.78,%
2025-10-01 10:51:09,VEH003,oxygen_sensor,0.8,Volts
2025-10-01 10:51:10,VEH003,coolant_temp,81.33,Celsius
2025-10-01 10:51:11,VEH004,throttle_position,24.14,%
2025-10-01 10:51:12,VEH004,engine_rpm,3484.38,RPM
2025-10-01 10:51:13,VEH002,throttle_position,44.1,%
2025-10-01 10:51:14,VEH003,throttle_position,18.59,%
2025-10-01 10:51:15,VEH002,oxygen_sensor,0.81,Volts
2025-10-01 10:51:16,VEH002,oxygen_sensor,0.72,Volts
2025-10-01 10:51:17,VEH001,throttle_position,35.87,%
2025-10-01 10:51:18,VEH004,coolant_temp,86.37,Celsius
2025-10-01 10:51:19,VEH002,oxygen_sensor,0.94,Volts
2025-10-01 10:51:20,VEH003,engine_rpm,2672.81,RPM
2025-10-01 10:51:21,VEH001,engine_rpm,2468.96,RPM
2025-10-01 10:51:22,VEH003,coolant_temp,95.42,Celsius
2025-10-01 10:51:23,VEH003,throttle_position,33.5,%
2025-10-01 10:51:24,VEH004,throttle_position,31.82,%
2025-10-01 10:51:25,VEH002,engine_rpm,2657.01,RPM
2025-10-01 10:51:26,VEH004,throttle_position,28.6,%
2025-10-01 10:51:27,VEH002,throttle_position,30.14,%
2025-10-01 10:51:28,VEH001,engine_rpm,2206.65,RPM
2025-10-01 10:51:29,VEH002,oxygen_sensor,0.55,Volts
2025-10-01 10:51:30,VEH001,throttle_position,15.02,%
2025-10-01 10:51:31,VEH004,engine_rpm,1804.01,RPM
2025-10-01 10:51:32,VEH003,oxygen_sensor,0.52,Volts
2025-10-01 10:51:33,VEH004,engine_rpm,2412.87,RPM
2025-10-01 10:51:34,VEH003,coolant_temp,86.03,Celsius
2025-10-01 10:51:35,VEH004,throttle_position,25.93,%
2025-10-01 10:51:36,VEH003,coolant_temp,61.44,Celsius
2025-10-01 10:51:37,VEH004,engine_rpm,3287.29,RPM
2025-10-01 10:51:38,VEH004,oxygen_sensor,0.92,Volts
2025-10-01 10:51:39,VEH001,oxygen_sensor,0.79,Volts
2025-10-01 10:51:40,VEH003,oxygen_sensor,1.08,Volts
2025-10-01 10:51:41,VEH003,oxygen_sensor,0.5,Volts
2025-10-01 10:51:42,VEH004,coolant_temp,103.88,Celsius
2025-10-01 10:51:43,VEH004,coolant_temp,75.35,Celsius
2025-10-01 10:51:44,VEH004,engine_rpm,2619.37,RPM
2025-10-01 10:51:45,VEH003,throttle_position,10.89,%
2025-10-01 10:51:46,VEH001,throttle_position,30.22,%
2025-10-01 10:51:47,VEH001,engine_rpm,2693.08,RPM
2025-10-01 10:51:48,VEH002,oxygen_sensor,0.67,Volts
2025-10-01 10:51:49,VEH004,coolant_temp,92.14,Celsius
2025-10-01 10:51:50,VEH001,engine_rpm,2549.51,RPM
2025-10-01 10:51:51,VEH003,throttle_position,22.16,%
2025-10-01 10:51:52,VEH001,oxygen_sensor,0.59,Volts
2025-10-01 10:51:53,VEH004,engine_rpm,2905.46,RPM
2025-10-01 10:51:54,VEH003,coolant_temp,78.46,Celsius
2025-10-01 10:51:55,VEH003,oxygen_sensor,0.88,Volts
2025-10-01 10:51:56,VEH004,engine_rpm,3111.36,RPM
2025-10-01 10:51:57,VEH003,engine_rpm,1665.64,RPM
2025-10-01 10:51:58,VEH002,coolant_temp,96.33,Celsius
2025-10-01 10:51:59,VEH004,throttle_position,60.91,%
2025-10-01 10:52:00,VEH004,coolant_temp,87.52,Celsius
2025-10-01 10:52:01,VEH002,engine_rpm,2799.54,RPM
2025-10-01 10:52:02,VEH004,oxygen_sensor,0.91,Volts
2025-10-01 10:52:03,VEH004,coolant_temp,82.25,Celsius
2025-10-01 10:52:04,VEH001,oxygen_sensor,0.74,Volts
2025-10-01 10:52:05,VEH004,engine_rpm,1842.9,RPM
2025-10-01 10:52:06,VEH002,coolant_temp,86.39,Celsius
2025-10-01 10:52:07,VEH002,oxygen_sensor,0.8,Volts
2025-10-01 10:52:08,VEH004,oxygen_sensor,0.8,Volts
2025-10-01 10:52:09,VEH003,engine_rpm,3032.71,RPM
2025-10-01 10:52:10,VEH001,oxygen_sensor,0.55,Volts
2025-10-01 10:52:11,VEH004,throttle_position,22.01,%
2025-10-01 10:52:12,VEH002,throttle_position,58.43,%
2025-10-01 10:52:13,VEH001,oxygen_sensor,0.67,Volts
2025-10-01 10:52:14,VEH004,coolant_temp,87.0,Celsius
2025-10-01 10:52:15,VEH004,coolant_temp,84.33,Celsius
2025-10-01 10:52:16,VEH003,coolant_temp,76.78,Celsius
2025-10-01 10:52:17,VEH004,oxygen_sensor,1.02,Volts
2025-10-01 10:52:18,VEH001,throttle_position,22.08,%
2025-10-01 10:52:19,VEH003,engine_rpm,1936.36,RPM
2025-10-01 10:52:20,VEH003,coolant_temp,80.49,Celsius
2025-10-01 10:52:21,VEH002,engine_rpm,1499.15,RPM
2025-10-01 10:52:22,VEH004,engine_rpm,2174.36,RPM
2025-10-01 10:52:23,VEH003,oxygen_sensor,0.51,Volts
2025-10-01 10:52:24,VEH001,oxygen_sensor,0.82,Volts
2025-10-01 10:52:25,VEH004,engine_rpm,2163.29,RPM
2025-10-01 10:52:26,VEH004,oxygen_sensor,0.88,Volts
2025-10-01 10:52:27,VEH002,coolant_temp,98.98,Celsius
2025-10-01 10:52:28,VEH001,engine_rpm,2890.59,RPM
2025-10-01 10:52:29,VEH004,coolant_temp,82.85,Celsius
2025-10-01 10:52:30,VEH001,oxygen_sensor,0.73,Volts
2025-10-01 10:52:31,VEH002,coolant_temp,69.75,Celsius
2025-10-01 10:52:32,VEH001,coolant_temp,83.66,Celsius
2025-10-01 10:52:33,VEH004,engine_rpm,2069.78,RPM
2025-10-01 10:52:34,VEH002,oxygen_sensor,0.84,Volts
2025-10-01 10:52:35,VEH003,coolant_temp,110.0,Celsius
2025-10-01 10:52:36,VEH002,oxygen_sensor,0.8,Volts
2025-10-01 10:52:37,VEH001,oxygen_sensor,0.3,Volts
2025-10-01 10:52:38,VEH001,oxygen_sensor,0.63,Volts
2025-10-01 10:52:39,VEH003,throttle_position,31.84,%
2025-10-01 10:52:40,VEH002,oxygen_sensor,0.72,Volts
2025-10-01 10:52:41,VEH003,coolant_temp,77.69,Celsius
2025-10-01 10:52:42,VEH001,coolant_temp,87.45,Celsius
2025-10-01 10:52:43,VEH002,engine_rpm,1878.75,RPM
2025-10-01 10:52:44,VEH002,throttle_position,15.83,%
2025-10-01 10:52:45,VEH003,engine_rpm,2822.9,RPM
2025-10-01 10:52:46,VEH001,throttle_position,14.77,%
2025-10-01 10:52:47,VEH003,oxygen_sensor,0.81,Volts
2025-10-01 10:52:48,VEH004,engine_rpm,1815.27,RPM
2025-10-01 10:52:49,VEH004,coolant_temp,102.65,Celsius
2025-10-01 10:52:50,VEH001,throttle_position,18.39,%
2025-10-01 10:52:51,VEH004,coolant_temp,82.76,Celsius
2025-10-01 10:52:52,VEH001,throttle_position,34.96,%
2025-10-01 10:52:53,VEH003,coolant_temp,79.35,Celsius
2025-10-01 10:52:54,VEH003,coolant_temp,86.43,Celsius
2025-10-01 10:52:55,VEH003,coolant_temp,90.75,Celsius
2025-10-01 10:52:56,VEH001,coolant_temp,94.61,Celsius
2025-10-01 10:52:57,VEH001,oxygen_sensor,0.86,Volts
2025-10-01 10:52:58,VEH001,oxygen_sensor,0.67,Volts
2025-10-01 10:52:59,VEH004,engine_rpm,2426.68,RPM
2025-10-01 10:53:00,VEH004,oxygen_sensor,1.17,Volts
2025-10-01 10:53:01,VEH003,coolant_temp,94.5,Celsius
2025-10-01 10:53:02,VEH001,throttle_position,16.17,%
2025-10-01 10:53:03,VEH001,engine_rpm,2549.99,RPM
2025-10-01 10:53:04,VEH004,throttle_position,24.97,%
2025-10-01 10:53:05,VEH002,engine_rpm,2432.33,RPM
2025-10-01 10:53:06,VEH003,engine_rpm,1885.25,RPM
2025-10-01 10:53:07,VEH002,oxygen_sensor,0.62,Volts
2025-10-01 10:53:08,VEH001,engine_rpm,3405.78,RPM
2025-10-01 10:53:09,VEH004,engine_rpm,2789.54,RPM
2025-10-01 10:53:10,VEH002,oxygen_sensor,0.2,Volts
2025-10-01 10:53:11,VEH003,engine_rpm,3108.36,RPM
2025-10-01 10:53:12,VEH004,engine_rpm,3044.81,RPM
2025-10-01 10:53:13,VEH002,engine_rpm,2320.36,RPM
2025-10-01 10:53:14,VEH001,engine_rpm,2858.63,RPM
2025-10-01 10:53:15,VEH004,coolant_temp,76.41,Celsius
2025-10-01 10:53:16,VEH004,coolant_temp,80.3,Celsius
2025-10-01 10:53:17,VEH002,oxygen_sensor,1.0,Volts
2025-10-01 10:53:18,VEH002,throttle_position,25.92,%
2025-10-01 10:53:19,VEH003,throttle_position,1.95,%
2025-10-01 10:53:20,VEH001,engine_rpm,2468.35,RPM
2025-10-01 10:53:21,VEH004,coolant_temp,84.21,Celsius
2025-10-01 10:53:22,VEH003,coolant_temp,96.98,Celsius
2025-10-01 10:53:23,VEH004,throttle_position,30.22,%
2025-10-01 10:53:24,VEH001,engine_rpm,2289.21,RPM
2025-10-01 10:53:25,VEH004,engine_rpm,3022.53,RPM
2025-10-01 10:53:26,VEH004,engine_rpm,2560.4,RPM
2025-10-01 10:53:27,VEH004,engine_rpm,2124.99,RPM
2025-10-01 10:53:28,VEH002,oxygen_sensor,0.93,Volts
2025-10-01 10:53:29,VEH004,oxygen_sensor,0.74,Volts
2025-10-01 10:53:30,VEH002,engine_rpm,2501.46,RPM
2025-10-01 10:53:31,VEH001,coolant_temp,86.78,Celsius
2025-10-01 10:53:32,VEH001,coolant_temp,74.29,Celsius
2025-10-01 10:53:33,VEH001,oxygen_sensor,0.59,Volts
2025-10-01 10:53:34,VEH001,coolant_temp,85.04,Celsius
2025-10-01 10:53:35,VEH004,coolant_temp,83.05,Celsius
2025-10-01 10:53:36,VEH003,throttle_position,49.09,%
2025-10-01 10:53:37,VEH003,coolant_temp,87.17,Celsius
2025-10-01 10:53:38,VEH003,oxygen_sensor,0.87,Volts
2025-10-01 10:53:39,VEH002,throttle_position,30.14,%
2025-10-01 10:53:40,VEH003,oxygen_sensor,0.91,Volts
2025-10-01 10:53:41,VEH001,engine_rpm,2698.76,RPM
2025-10-01 10:53:42,VEH002,engine_rpm,2506.71,RPM
2025-10-01 10:53:43,VEH003,coolant_temp,84.87,Celsius
2025-10-01 10:53:44,VEH003,coolant_temp,75.46,Celsius
2025-10-01 10:53:45,VEH003,coolant_temp,90.07,Celsius
2025-10-01 10:53:46,VEH004,engine_rpm,2479.9,RPM
2025-10-01 10:53:47,VEH001,coolant_temp,79.98,Celsius
2025-10-01 10:53:48,VEH002,oxygen_sensor,0.92,Volts
2025-10-01 10:53:49,VEH003,coolant_temp,72.5,Celsius
2025-10-01 10:53:50,VEH001,coolant_temp,80.78,Celsius
2025-10-01 10:53:51,VEH003,oxygen_sensor,0.91,Volts
2025-10-01 10:53:52,VEH004,engine_rpm,2657.76,RPM
2025-10-01 10:53:53,VEH002,oxygen_sensor,0.69,Volts
2025-10-01 10:53:54,VEH004,engine_rpm,2625.5,RPM
2025-10-01 10:53:55,VEH002,throttle_position,32.69,%
2025-10-01 10:53:56,VEH002,oxygen_sensor,0.4,Volts
2025-10-01 10:53:57,VEH003,coolant_temp,81.51,Celsius
2025-10-01 10:53:58,VEH003,engine_rpm,3308.26,RPM
2025-10-01 10:53:59,VEH003,throttle_position,20.11,%
2025-10-01 10:54:00,VEH002,oxygen_sensor,0.64,Volts
