timestamp,vehicle_id,dtc_code,description,severity
2025-10-01 09:57:57,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 09:58:04,VEH001,P0171,System Too Lean,Medium
2025-10-01 09:58:10,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 09:58:13,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 09:58:34,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 09:58:36,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 09:58:38,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 09:58:41,VEH003,P0171,System Too Lean,Medium
2025-10-01 09:58:59,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 09:59:23,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 09:59:33,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:00:05,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:00:25,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:00:51,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:01:12,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:01:27,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:01:29,VEH004,P0171,System Too Lean,Medium
2025-10-01 10:01:39,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:01:44,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:01:47,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:01:54,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:01:56,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:02:05,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:02:12,VEH004,P0171,System Too Lean,Medium
2025-10-01 10:02:18,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:02:21,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:02:38,VEH004,P0171,System Too Lean,Medium
2025-10-01 10:02:41,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:02:45,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:02:54,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:03:00,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:03:07,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:03:17,VEH002,P0171,System Too Lean,Medium
2025-10-01 10:03:20,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:03:54,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:03:57,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:03:59,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:04:02,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:04:06,VEH004,P0171,System Too Lean,Medium
2025-10-01 10:04:44,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:04:45,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:04:55,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:05:13,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:05:24,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:05:36,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:05:37,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:06:12,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:06:31,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:06:32,VEH004,P0171,System Too Lean,Medium
2025-10-01 10:06:51,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:06:53,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:07:17,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:07:42,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:07:43,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:07:55,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:07:57,VEH001,P0171,System Too Lean,Medium
2025-10-01 10:08:03,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:08:20,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:08:24,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:08:36,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:08:47,VEH002,P0171,System Too Lean,Medium
2025-10-01 10:08:59,VEH003,P0171,System Too Lean,Medium
2025-10-01 10:09:02,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:09:17,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:09:34,VEH004,P0171,System Too Lean,Medium
2025-10-01 10:09:40,VEH003,P0171,System Too Lean,Medium
2025-10-01 10:09:48,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:09:57,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:10:01,VEH002,P0171,System Too Lean,Medium
2025-10-01 10:10:11,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:10:12,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:10:23,VEH001,P0171,System Too Lean,Medium
2025-10-01 10:10:35,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:10:39,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:11:04,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:11:05,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:11:06,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:11:08,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:11:11,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:11:12,VEH004,P0171,System Too Lean,Medium
2025-10-01 10:11:49,VEH001,P0171,System Too Lean,Medium
2025-10-01 10:11:59,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:12:02,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:12:03,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:12:09,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:12:14,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:12:22,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:12:33,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:12:35,VEH001,P0171,System Too Lean,Medium
2025-10-01 10:12:42,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:12:59,VEH002,P0171,System Too Lean,Medium
2025-10-01 10:13:08,VEH001,P0171,System Too Lean,Medium
2025-10-01 10:13:39,VEH004,P0171,System Too Lean,Medium
2025-10-01 10:13:42,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:13:47,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:13:59,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:14:02,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:14:07,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:14:23,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:14:39,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:14:42,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:14:57,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:15:10,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:15:23,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:15:24,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:15:31,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:15:37,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:15:40,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:15:48,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:15:56,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:15:58,VEH001,P0171,System Too Lean,Medium
2025-10-01 10:16:01,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:16:21,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:16:28,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:16:32,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:16:35,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:16:47,VEH004,P0171,System Too Lean,Medium
2025-10-01 10:16:59,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:17:04,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:17:20,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:17:38,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:17:39,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:17:40,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:17:57,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:18:22,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:18:29,VEH003,P0171,System Too Lean,Medium
2025-10-01 10:18:40,VEH002,P0171,System Too Lean,Medium
2025-10-01 10:18:44,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:18:45,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:19:02,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:19:04,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:19:09,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:19:19,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:19:23,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:19:32,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:19:50,VEH004,P0171,System Too Lean,Medium
2025-10-01 10:20:05,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:20:09,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:20:51,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:20:58,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:21:01,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:21:03,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:21:14,VEH001,P0171,System Too Lean,Medium
2025-10-01 10:21:21,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:21:23,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:21:25,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:22:16,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:22:27,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:22:36,VEH003,P0171,System Too Lean,Medium
2025-10-01 10:22:56,VEH001,P0171,System Too Lean,Medium
2025-10-01 10:22:57,VEH004,P0171,System Too Lean,Medium
2025-10-01 10:23:11,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:23:16,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:23:26,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:23:31,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:23:40,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:23:43,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:23:47,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:24:09,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:24:13,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:24:28,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:24:50,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:25:01,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:25:19,VEH003,P0171,System Too Lean,Medium
2025-10-01 10:25:21,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:25:25,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:25:27,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:25:32,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:25:40,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:25:42,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:25:46,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:25:57,VEH001,P0171,System Too Lean,Medium
2025-10-01 10:26:11,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:26:29,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:26:36,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:27:12,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:27:13,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:27:21,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:27:46,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:28:05,VEH002,P0171,System Too Lean,Medium
2025-10-01 10:28:07,VEH002,P0171,System Too Lean,Medium
2025-10-01 10:28:09,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:28:28,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:28:30,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:28:38,VEH004,P0171,System Too Lean,Medium
2025-10-01 10:28:40,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:28:44,VEH002,P0171,System Too Lean,Medium
2025-10-01 10:28:53,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:29:11,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:29:18,VEH004,P0171,System Too Lean,Medium
2025-10-01 10:29:44,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:29:45,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:29:46,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:29:57,VEH001,P0171,System Too Lean,Medium
2025-10-01 10:30:03,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:30:06,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:30:40,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:30:44,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:30:53,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:31:05,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:31:08,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:31:11,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:31:55,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:32:05,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:32:30,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:32:36,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:32:47,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:32:50,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:32:58,VEH001,P0171,System Too Lean,Medium
2025-10-01 10:33:06,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:34:27,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:34:28,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:34:38,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:34:57,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:35:15,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:35:17,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:35:19,VEH002,P0171,System Too Lean,Medium
2025-10-01 10:35:26,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:35:46,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:35:58,VEH002,P0171,System Too Lean,Medium
2025-10-01 10:36:03,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:36:06,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:36:10,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:36:14,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:36:24,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:36:25,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:36:31,VEH002,P0171,System Too Lean,Medium
2025-10-01 10:36:49,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:36:55,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:37:09,VEH003,P0171,System Too Lean,Medium
2025-10-01 10:37:15,VEH003,P0171,System Too Lean,Medium
2025-10-01 10:37:17,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:37:30,VEH002,P0171,System Too Lean,Medium
2025-10-01 10:37:32,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:37:44,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:37:49,VEH004,P0171,System Too Lean,Medium
2025-10-01 10:38:13,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:38:24,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:38:30,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:38:50,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:38:55,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:38:59,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:39:03,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:39:43,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:39:46,VEH003,P0171,System Too Lean,Medium
2025-10-01 10:40:00,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:40:08,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:40:11,VEH004,P0171,System Too Lean,Medium
2025-10-01 10:40:30,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:40:32,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:40:52,VEH001,P0171,System Too Lean,Medium
2025-10-01 10:40:59,VEH001,P0171,System Too Lean,Medium
2025-10-01 10:41:24,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:41:47,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:41:54,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:42:36,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:42:38,VEH001,P0171,System Too Lean,Medium
2025-10-01 10:42:50,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:43:01,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:43:32,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:43:33,VEH004,P0171,System Too Lean,Medium
2025-10-01 10:43:43,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:44:07,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:44:16,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:44:24,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:44:30,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:44:36,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:45:12,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:45:31,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:45:41,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:45:45,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:45:54,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:46:00,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:46:32,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:46:33,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:46:35,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:46:42,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:46:53,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:46:57,VEH002,P0171,System Too Lean,Medium
2025-10-01 10:47:06,VEH002,P0171,System Too Lean,Medium
2025-10-01 10:47:11,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:47:14,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:47:16,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:47:54,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:47:55,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:48:03,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:48:11,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:48:28,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:48:40,VEH002,P0171,System Too Lean,Medium
2025-10-01 10:48:45,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:48:58,VEH003,P0171,System Too Lean,Medium
2025-10-01 10:49:16,VEH002,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:49:17,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:49:19,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:49:20,VEH003,P0171,System Too Lean,Medium
2025-10-01 10:49:22,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:49:27,VEH003,P0171,System Too Lean,Medium
2025-10-01 10:49:43,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:50:40,VEH001,P0171,System Too Lean,Medium
2025-10-01 10:51:03,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:51:10,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:51:13,VEH004,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:51:18,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:51:27,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:51:35,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:51:42,VEH004,P0171,System Too Lean,Medium
2025-10-01 10:51:54,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:51:58,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:52:04,VEH002,P0171,System Too Lean,Medium
2025-10-01 10:52:14,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:52:19,VEH002,P0171,System Too Lean,Medium
2025-10-01 10:52:21,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:52:26,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:52:34,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:52:45,VEH001,P0171,System Too Lean,Medium
2025-10-01 10:52:46,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:52:48,VEH002,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:53:00,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:53:03,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:53:07,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:53:24,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:53:25,VEH002,P0171,System Too Lean,Medium
2025-10-01 10:53:40,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:53:49,VEH002,P0171,System Too Lean,Medium
2025-10-01 10:53:59,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:54:03,VEH003,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:54:07,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:54:14,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:54:26,VEH001,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:54:29,VEH004,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:54:33,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:54:49,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:55:20,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:55:25,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:55:35,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:55:45,VEH001,P0171,System Too Lean,Medium
2025-10-01 10:55:46,VEH001,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:55:50,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:55:52,VEH003,P0171,System Too Lean,Medium
2025-10-01 10:55:56,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
2025-10-01 10:56:03,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:56:15,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:56:35,VEH004,P0171,System Too Lean,Medium
2025-10-01 10:56:53,VEH002,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:56:55,VEH002,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:57:09,VEH003,P0135,O2 Sensor Heater Circuit,Medium
2025-10-01 10:57:16,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:57:22,VEH001,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:57:26,VEH004,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:57:31,VEH002,P0171,System Too Lean,Medium
2025-10-01 10:57:37,VEH003,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:57:47,VEH004,P0301,Cylinder 1 Misfire Detected,High
2025-10-01 10:58:09,VEH001,P0128,Coolant Thermostat Malfunction,Low
2025-10-01 10:58:20,VEH003,P0420,Catalyst System Efficiency Below Threshold,Low
